No,Nama Produk,Brand,Jenis Kulit,Masalah Kulit,Kandungan Utama,Alcohol-Free,Fragrance-Free,Non-Comedogenic,Oil Control,Hydrating,Brightening,Anti Acne,Soothing,Anti Aging,UV Protection,Cocok,Image
156,Perfect Shield Active Light Sunscreen,ERHA,Berjerawat,"Mudah iritasi, Mudah berkeringat, Terpapar UV, Aktivitas outdoor","Pelindung UVA & UVB, Vitamin E, D-Panthenol, Soothing Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Active Light Sunscreen.png
157,Perfect Shield Clearly Light Sunscreen,ERHA,Normal,"Iritasi ringan, Terpapar UV & Polusi, Radikal bebas","Antioxidant Complex, UVA & UVB Protection, Anti-pollution, Moisturizing & Soothing Agents",1,1,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Clearly Light Sunscreen.png
158,Perfect Shield Clearly Light Sunscreen,ERHA,Kering,"Iritasi ringan, Terpapar UV & Polusi, Radikal bebas","Antioxidant Complex, UVA & UVB Protection, Anti-pollution, Moisturizing & Soothing Agents",1,1,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Clearly Light Sunscreen.png
159,Perfect Shield Clearly Light Sunscreen,ERHA,Sensitif,"Iritasi ringan, Terpapar UV & Polusi, Radikal bebas","Antioxidant Complex, UVA & UVB Protection, Anti-pollution, Moisturizing & Soothing Agents",1,1,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Clearly Light Sunscreen.png
160,Perfect Shield Clearly Light Sunscreen,ERHA,Berminyak,"Iritasi ringan, Terpapar UV & Polusi, Radikal bebas","Antioxidant Complex, UVA & UVB Protection, Anti-pollution, Moisturizing & Soothing Agents",1,1,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Clearly Light Sunscreen.png
161,Perfect Shield Clearly Light Sunscreen,ERHA,Kombinasi,"Iritasi ringan, Terpapar UV & Polusi, Radikal bebas","Antioxidant Complex, UVA & UVB Protection, Anti-pollution, Moisturizing & Soothing Agents",1,1,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Clearly Light Sunscreen.png
162,Perfect Shield Clearly Light Sunscreen,ERHA,Berjerawat,"Iritasi ringan, Terpapar UV & Polusi, Radikal bebas","Antioxidant Complex, UVA & UVB Protection, Anti-pollution, Moisturizing & Soothing Agents",1,1,1,1,1,0,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Clearly Light Sunscreen.png
163,Perfect Shield Hydra Light Sunscreen,ERHA,Normal,"Kering ringan, Hidrasi, Terpapar UV, Radikal bebas","Antioxidant Complex, 7X Moisturizing Agents, Antioxidant Complex, Anti-pollution",1,1,1,0,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Hydra Light Sunscreen.png
164,Perfect Shield Hydra Light Sunscreen,ERHA,Kering,"Kering ringan, Hidrasi, Terpapar UV, Radikal bebas","Antioxidant Complex, 7X Moisturizing Agents, Antioxidant Complex, Anti-pollution",1,1,1,0,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Hydra Light Sunscreen.png
165,Perfect Shield Hydra Light Sunscreen,ERHA,Sensitif,"Kering ringan, Hidrasi, Terpapar UV, Radikal bebas","Antioxidant Complex, 7X Moisturizing Agents, Antioxidant Complex, Anti-pollution",1,1,1,0,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Hydra Light Sunscreen.png
166,Perfect Shield Hydra Light Sunscreen,ERHA,Berminyak,"Kering ringan, Hidrasi, Terpapar UV, Radikal bebas","Antioxidant Complex, 7X Moisturizing Agents, Antioxidant Complex, Anti-pollution",1,1,1,0,1,1,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Hydra Light Sunscreen.png
167,Perfect Shield Hydra Light Sunscreen,ERHA,Kombinasi,"Kering ringan, Hidrasi, Terpapar UV, Radikal bebas","Antioxidant Complex, 7X Moisturizing Agents, Antioxidant Complex, Anti-pollution",1,1,1,0,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Hydra Light Sunscreen.png
168,Perfect Shield Hydra Light Sunscreen,ERHA,Berjerawat,"Kering ringan, Hidrasi, Terpapar UV, Radikal bebas","Antioxidant Complex, 7X Moisturizing Agents, Antioxidant Complex, Anti-pollution",1,1,1,0,1,1,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Hydra Light Sunscreen.png
169,Perfect Shield Helios Daily Sunscreen,ERHA,Normal,"Sering terpapar polusi & blue light, Tanda penuaan dini, Berjerawat ringan","PM 2.5 Anti-Pollution, SPF 50 PA+++, Complex Antioksidan",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Helios.png
170,Perfect Shield Helios Daily Sunscreen,ERHA,Kering,"Sering terpapar polusi & blue light, Tanda penuaan dini, Berjerawat ringan","PM 2.5 Anti-Pollution, SPF 50 PA+++, Complex Antioksidan",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Helios.png
171,Perfect Shield Helios Daily Sunscreen,ERHA,Sensitif,"Sering terpapar polusi & blue light, Tanda penuaan dini, Berjerawat ringan","PM 2.5 Anti-Pollution, SPF 50 PA+++, Complex Antioksidan",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Helios.png
172,Perfect Shield Helios Daily Sunscreen,ERHA,Berminyak,"Sering terpapar polusi & blue light, Tanda penuaan dini, Berjerawat ringan","PM 2.5 Anti-Pollution, SPF 50 PA+++, Complex Antioksidan",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Helios.png
173,Perfect Shield Helios Daily Sunscreen,ERHA,Kombinasi,"Sering terpapar polusi & blue light, Tanda penuaan dini, Berjerawat ringan","PM 2.5 Anti-Pollution, SPF 50 PA+++, Complex Antioksidan",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Helios.png
174,Perfect Shield Helios Daily Sunscreen,ERHA,Berjerawat,"Sering terpapar polusi & blue light, Tanda penuaan dini, Berjerawat ringan","PM 2.5 Anti-Pollution, SPF 50 PA+++, Complex Antioksidan",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Helios.png
175,Perfect Shield Sunscreen Spray,ERHA,Normal,"Butuh hidrasi, Butuh perlindungan UV cepat & hidrasi ringan","SPF 50 PA++++, Antioksidan, Triple Moisture Complex",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Suncreen Spray.png
176,Perfect Shield Sunscreen Spray,ERHA,Kering,"Butuh hidrasi, Butuh perlindungan UV cepat & hidrasi ringan","SPF 50 PA++++, Antioksidan, Triple Moisture Complex",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Suncreen Spray.png
177,Perfect Shield Sunscreen Spray,ERHA,Sensitif,"Butuh hidrasi, Butuh perlindungan UV cepat & hidrasi ringan","SPF 50 PA++++, Antioksidan, Triple Moisture Complex",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Suncreen Spray.png
178,Perfect Shield Sunscreen Spray,ERHA,Berminyak,"Butuh hidrasi, Butuh perlindungan UV cepat & hidrasi ringan","SPF 50 PA++++, Antioksidan, Triple Moisture Complex",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Suncreen Spray.png
179,Perfect Shield Sunscreen Spray,ERHA,Kombinasi,"Butuh hidrasi, Butuh perlindungan UV cepat & hidrasi ringan","SPF 50 PA++++, Antioksidan, Triple Moisture Complex",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Suncreen Spray.png
180,Perfect Shield Sunscreen Spray,ERHA,Berjerawat,"Butuh hidrasi, Butuh perlindungan UV cepat & hidrasi ringan","SPF 50 PA++++, Antioksidan, Triple Moisture Complex",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Suncreen Spray.png
